gene,gene_symbol_clean,univariate_candidate_rank,univariate_candidate_source,in_univariate_candidate_set,dfi_univ_rank,dfi_univ_coef,dfi_univ_hr_per_sd,dfi_univ_p,dfi_univ_q,dfi_univ_c_index,os_univ_rank,os_univ_coef,os_univ_hr_per_sd,os_univ_p,os_univ_q,os_univ_c_index,dfi_full_conditional_selected,dfi_full_conditional_rank,dfi_full_conditional_coef,dfi_full_conditional_hr_per_sd,dfi_full_conditional_p,dfi_full_conditional_c_index,os_full_conditional_selected,os_full_conditional_rank,os_full_conditional_coef,os_full_conditional_hr_per_sd,os_full_conditional_p,os_full_conditional_c_index,dfi_true_mb_n_configs,dfi_true_mb_algorithms,dfi_true_mb_alphas,dfi_true_mb_mean_rank,os_true_mb_n_configs,os_true_mb_algorithms,os_true_mb_alphas,os_true_mb_mean_rank,nested_dfi_conditional_selected_folds,nested_dfi_conditional_selection_frequency,nested_dfi_conditional_mean_rank,nested_dfi_conditional_plus_clinical_selected_folds,nested_dfi_conditional_plus_clinical_selection_frequency,nested_dfi_conditional_plus_clinical_mean_rank,nested_dfi_elasticnet_selected_folds,nested_dfi_elasticnet_selection_frequency,nested_dfi_elasticnet_mean_rank,nested_dfi_gsmb_selected_folds,nested_dfi_gsmb_selection_frequency,nested_dfi_gsmb_mean_rank,nested_dfi_iamb_selected_folds,nested_dfi_iamb_selection_frequency,nested_dfi_iamb_mean_rank,nested_dfi_univtop10_selected_folds,nested_dfi_univtop10_selection_frequency,nested_dfi_univtop10_mean_rank,nested_os_conditional_selected_folds,nested_os_conditional_selection_frequency,nested_os_conditional_mean_rank,nested_os_conditional_plus_clinical_selected_folds,nested_os_conditional_plus_clinical_selection_frequency,nested_os_conditional_plus_clinical_mean_rank,nested_os_elasticnet_selected_folds,nested_os_elasticnet_selection_frequency,nested_os_elasticnet_mean_rank,nested_os_gsmb_selected_folds,nested_os_gsmb_selection_frequency,nested_os_gsmb_mean_rank,nested_os_iamb_selected_folds,nested_os_iamb_selection_frequency,nested_os_iamb_mean_rank,nested_os_univtop10_selected_folds,nested_os_univtop10_selection_frequency,nested_os_univtop10_mean_rank,nested_any_max_selection_frequency,nested_any_total_selected_folds,dfi_os_both_univariate_available,dfi_os_same_direction,dfi_os_both_nominal_p05,dfi_os_both_fdr_q10,combined_univ_rank_score,rna_evidence_priority_score,rna_evidence_tier
MILR1_3,MILR1,410.0,os_top200,True,425.0,-0.2296404027995261,0.7948193659392631,0.0033824677908753,0.0397937387161808,0.5961224186599317,94.0,-0.2767331330457512,0.7582568238012599,0.0011946356870835,0.0634546305609596,0.6113376509154873,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,519.0,4.0,exploratory_rna_evidence
SERPINB8_3,SERPINB8,449.0,dfi_os_top500_same_direction,True,427.0,-0.2486233473414958,0.7798736595595596,0.0034479836297802,0.0403745155711977,0.574728866438865,290.0,-0.2508405141953569,0.778146464978222,0.0053188602107949,0.0905131297245226,0.5787958743103861,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,717.0,4.0,exploratory_rna_evidence
DOCK8_3,DOCK8,441.0,dfi_os_top500_same_direction,True,428.0,-0.2311936320990875,0.7935857874753369,0.0034745777733053,0.0405085763330268,0.5808943693359084,228.0,-0.2548253717200966,0.7750518321124297,0.0038180513264159,0.0837291957547359,0.5903094267210363,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,656.0,4.0,exploratory_rna_evidence
LEPR_3,LEPR,450.0,dfi_os_top500_same_direction,True,429.0,-0.2328606898632901,0.7922639362340805,0.0034879487526094,0.0405085763330268,0.5882484029119002,292.0,-0.25218166141283,0.7771035555158131,0.0053291204274693,0.0905131297245226,0.5853522027664508,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,721.0,4.0,exploratory_rna_evidence
MXRA5_3,MXRA5,454.0,dfi_os_top500_same_direction,True,439.0,-0.2501232573877004,0.7787047960370215,0.0035942178170552,0.0409364216065515,0.5676719655326103,288.0,-0.248035296631621,0.7803323996866854,0.0052216146216523,0.0905131297245226,0.5664028144239226,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,727.0,4.0,exploratory_rna_evidence
IFI44L_3,IFI44L,422.0,os_top200,True,447.0,-0.2472842873142146,0.7809186567042107,0.0037277397099464,0.0416267308613957,0.5902540484326252,156.0,-0.2840843466450121,0.7527031540428881,0.0023908804270158,0.0756453002193586,0.5958263372511393,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,603.0,4.0,exploratory_rna_evidence
GAREM2_3,GAREM2,445.0,dfi_os_top500_same_direction,True,449.0,0.2365273318006657,1.2668421802249004,0.0037481016330602,0.0417383255351923,0.5749517159411678,241.0,0.2404507592391036,1.2718223067891967,0.004141366282707,0.0842142486875269,0.583033501239306,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,690.0,4.0,exploratory_rna_evidence
BARX1_3,BARX1,415.0,os_top200,True,450.0,0.2477978453447367,1.2812009052858246,0.0037648790547623,0.0418319894973589,0.5667805675233992,116.0,0.286551391356849,1.3318266105121166,0.0016390855819706,0.0687746935736468,0.5755177100823539,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,566.0,4.0,exploratory_rna_evidence
DLA-DRA_3,DLA-DRA,457.0,dfi_os_top500_same_direction,True,461.0,-0.2336519536558593,0.7916372944193645,0.004126011719038,0.0447506694038829,0.5946367553112465,310.0,-0.2443409637676307,0.7832205389046997,0.0058867783536918,0.0949480379627718,0.6097385464140082,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,771.0,4.0,exploratory_rna_evidence
TASL_3,TASL,442.0,dfi_os_top500_same_direction,True,462.0,-0.2360066922306001,0.7897753885560947,0.0041754736776394,0.0451891090653617,0.597385232506314,215.0,-0.2652931392817016,0.7669810847347904,0.0035843214276064,0.0831254648485066,0.6050211881346446,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,677.0,4.0,exploratory_rna_evidence
TRIB3_3,TRIB3,434.0,os_top200,True,463.0,0.2532909574670071,1.2882580506096293,0.004199700491991,0.0452549386750269,0.5892140840885456,188.0,0.2802377215872028,1.323444386245524,0.0030725517694871,0.081716802379977,0.5903094267210363,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,651.0,4.0,exploratory_rna_evidence
FGR_3,FGR,448.0,dfi_os_top500_same_direction,True,464.0,-0.2439426753146811,0.7835325487322895,0.0042057325499634,0.0452549386750269,0.593076808795127,253.0,-0.2710558072226121,0.7625739380840247,0.0042666511575763,0.0843211691220624,0.6094187255137123,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,717.0,4.0,exploratory_rna_evidence
SIM2_3,SIM2,446.0,dfi_os_top500_same_direction,True,466.0,0.2302675826405831,1.258936834505768,0.0042202609863018,0.0452817702392907,0.5695661863021839,237.0,0.2436056135001147,1.2758410567650091,0.0040532970891726,0.0842142486875269,0.5702006876149356,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,703.0,4.0,exploratory_rna_evidence
ZBP1_3,ZBP1,443.0,dfi_os_top500_same_direction,True,469.0,-0.2460914022669318,0.7818507587276907,0.0042904250482018,0.045740139106629,0.5937824988857525,213.0,-0.278090164998514,0.7572285429257647,0.003574113777839,0.0831254648485066,0.6040217478212201,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,682.0,4.0,exploratory_rna_evidence
LOC119877400,LOC119877400,423.0,os_top200,True,472.0,-0.2341476173470454,0.7912450057855797,0.0043715145827852,0.0463084171905213,0.58475709404249,158.0,-0.2711045254763126,0.7625367877184016,0.0023996838673481,0.0756453002193586,0.5934276804989206,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,630.0,4.0,exploratory_rna_evidence
ARHGAP30_3,ARHGAP30,451.0,dfi_os_top500_same_direction,True,473.0,-0.2308450870286285,0.7938624360990041,0.0043944072220992,0.0464525076331846,0.5902540484326252,248.0,-0.2523439753172982,0.7769774310396962,0.0042086477032407,0.0842142486875269,0.6053410090349405,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,721.0,4.0,exploratory_rna_evidence
SLC43A2_3,SLC43A2,439.0,os_top200,True,474.0,-0.2076567443027995,0.8124858792590053,0.0044123158009961,0.0465434156223218,0.5919625612836131,199.0,-0.2342577065669441,0.791157903034769,0.0033266157499011,0.0831254648485066,0.59846485967858,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,673.0,4.0,exploratory_rna_evidence
SASH3_3,SASH3,456.0,dfi_os_top500_same_direction,True,476.0,-0.233587162422101,0.7916885872380036,0.0044898908821231,0.0470965784747364,0.5901054820977566,285.0,-0.2550491544472751,0.7748784083050849,0.0051571056928514,0.0904755384710775,0.6064603821859759,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,761.0,4.0,exploratory_rna_evidence
CD80_3,CD80,455.0,dfi_os_top500_same_direction,True,478.0,-0.2240679198916005,0.7992608468157073,0.0045057104022093,0.0471308619477964,0.5909225969395335,254.0,-0.2462449529721361,0.7817307142090196,0.0042866449876883,0.0843827753481951,0.6118973374910051,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,732.0,4.0,exploratory_rna_evidence
ESPL1_3,ESPL1,447.0,dfi_os_top500_same_direction,True,481.0,0.2628817383970404,1.3006728901949651,0.0046638905849073,0.0484811911113028,0.5832714306938048,235.0,0.2890920909902418,1.335214684109316,0.0040208155893006,0.0842142486875269,0.5874310386183738,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,716.0,4.0,exploratory_rna_evidence
GAS6_3,GAS6,458.0,dfi_os_top500_same_direction,True,483.0,-0.2179162896219512,0.8041927581287842,0.0047148669686978,0.0485750910181183,0.5912197296092705,296.0,-0.2371938569325254,0.788838351411115,0.0053613704891906,0.0905131297245226,0.5929479491484768,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,779.0,4.0,exploratory_rna_evidence
SIRPB2_3,SIRPB2,460.0,dfi_os_top500_same_direction,True,482.0,-0.2237562992406039,0.799509951812223,0.0047017029850778,0.0485750910181183,0.590476897934928,324.0,-0.2348541043274016,0.7906861989088546,0.0063119808661887,0.0972621847652701,0.598304949228432,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,806.0,4.0,exploratory_rna_evidence
HCLS1_3,HCLS1,435.0,os_top200,True,495.0,-0.2190299533284941,0.8032976563546835,0.0049761093037712,0.0502637303411239,0.5963452681622344,191.0,-0.251892921131254,0.7773279690122954,0.0031439811431056,0.0819379622111498,0.6067802030862717,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,686.0,4.0,exploratory_rna_evidence
TRIM22_3,TRIM22,462.0,dfi_os_top500_same_direction,True,497.0,-0.2430678027993303,0.7842183397701812,0.0049968512166925,0.0502688860499086,0.5863913237260436,318.0,-0.2614619347014895,0.769925182298445,0.0061417415672915,0.0965682636366589,0.5903893819461101,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,815.0,4.0,exploratory_rna_evidence
CD74_3,CD74,,,False,501.0,-0.2307845340752888,0.7939105082694966,0.0050623927590264,0.0505228818266117,0.5859456247214381,330.0,-0.2447070670212759,0.782933851798828,0.0064422597786267,0.0976073458336615,0.6071799792116415,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,831.0,4.0,exploratory_rna_evidence
IGSF6_3,IGSF6,430.0,os_top200,True,516.0,-0.2329877213016991,0.7921633001987666,0.0054391507241928,0.0526321209718974,0.5952310206507205,175.0,-0.2735592201412422,0.7606672881977528,0.0027949460315096,0.0798556009002751,0.6087790837131206,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,691.0,4.0,exploratory_rna_evidence
HLA-DRB1_3,HLA-DRB1,,,False,524.0,-0.2311426008607389,0.7936262861741483,0.0056183554077967,0.0535623862141175,0.5886198187490714,306.0,-0.2521798951288137,0.7771049281026144,0.005774475065237,0.0943424550925119,0.6115775165907092,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,830.0,4.0,exploratory_rna_evidence
SAMSN1_3,SAMSN1,,,False,528.0,-0.2269954598837949,0.7969244004113109,0.0056730047114969,0.0537216355255394,0.5967166839994057,299.0,-0.255520279637199,0.7745134295498978,0.0054787126491484,0.0913632724735937,0.60997841208923,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,827.0,4.0,exploratory_rna_evidence
PARP14_3,PARP14,,,False,534.0,-0.222989007116319,0.8001236449123684,0.0058375703986846,0.0545752528021896,0.5901054820977566,217.0,-0.2602467459843947,0.7708613553912684,0.0036076451744251,0.0831254648485066,0.5968657551771008,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,751.0,4.0,exploratory_rna_evidence
MS4A7_3,MS4A7,428.0,os_top200,True,536.0,-0.234104078522231,0.7912794564132363,0.0058531589366744,0.0546003632152469,0.5865398900609122,171.0,-0.2798116745736575,0.7559260881543884,0.0027341206535148,0.0789676472281004,0.5989445910290238,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,707.0,4.0,exploratory_rna_evidence
CCR2_3,CCR2,,,False,542.0,-0.2321195509139956,0.7928513315392272,0.0059994435379327,0.0551569043169945,0.5855742088842668,269.0,-0.2650371492766781,0.7671774493591429,0.0046781684472376,0.0865178330802292,0.6047013672343488,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,811.0,4.0,exploratory_rna_evidence
CRYBG1_3,CRYBG1,,,False,546.0,-0.2251818816186911,0.7983709965439841,0.0060231339514158,0.0551569043169945,0.5817857673451196,276.0,-0.2504292653693423,0.7784665426096757,0.0048605773019149,0.0875491520256395,0.5953466059006957,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,822.0,4.0,exploratory_rna_evidence
LOC484897_3,LOC484897,421.0,os_top200,True,553.0,-0.2293209678856232,0.7950732995504616,0.0061449179993369,0.0554671050710037,0.5704204427276779,149.0,-0.2832824146171635,0.7533070129040967,0.0022784915369058,0.0756453002193586,0.5911089789717758,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,702.0,4.0,exploratory_rna_evidence
DLA-DMB_3,DLA-DMB,,,False,557.0,-0.2325780847852586,0.7924878656859112,0.0062300700054186,0.0559252244651585,0.5990194621898678,223.0,-0.2688388242104668,0.7642664269665951,0.0037501000571816,0.0837291957547359,0.6206124570240665,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,780.0,4.0,exploratory_rna_evidence
GLIPR2_3,GLIPR2,,,False,561.0,-0.2375020107325244,0.7885953053252535,0.0063635914617206,0.0567038441273325,0.5702718763928094,278.0,-0.2635809414319825,0.768295432989879,0.0048677328526255,0.0875491520256395,0.5813544415127528,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,839.0,4.0,exploratory_rna_evidence
LOC119877181,LOC119877181,,,False,563.0,0.2216267676470275,1.2481054575847388,0.0063862000900706,0.0567158089704316,0.5547466943990492,287.0,0.2434000811939048,1.275578857156423,0.0052090432999507,0.0905131297245226,0.5758775085951867,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,850.0,4.0,exploratory_rna_evidence
ADCY7_3,ADCY7,,,False,567.0,-0.2229025596154852,0.8001928165916454,0.0065354976674226,0.0575766575719774,0.5882484029119002,298.0,-0.2433182284753843,0.7840219759505676,0.0053945825315815,0.0905131297245226,0.6001439194051331,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,865.0,4.0,exploratory_rna_evidence
FYB1_3,FYB1,,,False,570.0,-0.2274759482805183,0.7965415794617247,0.0065691070830993,0.0576237463429766,0.5857227752191353,345.0,-0.2514964418049058,0.7776362245862442,0.0067624248125864,0.0980061567041511,0.6055009194850883,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,915.0,4.0,exploratory_rna_evidence
HK2_3,HK2,,,False,571.0,0.2265904132489372,1.2543160114931131,0.0066177908113576,0.0578833359835032,0.5794829891546576,274.0,0.2497153449647881,1.2836599644039255,0.0047411772527965,0.0865178330802292,0.5914287998720716,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,845.0,4.0,exploratory_rna_evidence
IFI44_3,IFI44,412.0,os_top200,True,578.0,-0.2370953982201409,0.7889160232431459,0.0067674843753492,0.0585098192820874,0.5815629178428168,110.0,-0.3041389438521545,0.7377583523414699,0.0014366868267196,0.0647683611431376,0.5950267850003997,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,688.0,4.0,exploratory_rna_evidence
LOC102157159_3,LOC102157159,429.0,os_top200,True,609.0,-0.2324307752901878,0.7926046152722053,0.0075053215112821,0.0616200452486223,0.5765859456247214,173.0,-0.2865512400586737,0.7508486040188556,0.0027442533490922,0.0789676472281004,0.5941472775245862,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,782.0,4.0,exploratory_rna_evidence
SLCO2B1_3,SLCO2B1,,,False,614.0,-0.2138795051763073,0.8074456721851754,0.0077658420483802,0.0632397560943014,0.5805972366661715,333.0,-0.2397215965201355,0.7868468914884338,0.0065571880441857,0.0979778914473647,0.5962261133765091,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,947.0,4.0,exploratory_rna_evidence
RYR2_3,RYR2,426.0,os_top200,True,618.0,0.2152453978617617,1.2401661937598214,0.0078857843867137,0.0638008445527002,0.5656663200118853,165.0,0.263616126482961,1.3016284396983435,0.0026421955045466,0.0789676472281004,0.5886303669944831,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,783.0,4.0,exploratory_rna_evidence
HAVCR1_3,HAVCR1,,,False,622.0,-0.2235444126867917,0.7996793751692828,0.0080889560986252,0.0649601015450343,0.5780716089734066,256.0,-0.2620436106463737,0.7694774655661916,0.0043427389883494,0.0846467382344426,0.5929479491484768,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,878.0,4.0,exploratory_rna_evidence
OAS2_3,OAS2,427.0,os_top200,True,641.0,-0.2186674396692837,0.8035889155170465,0.0087212532365655,0.0678735432100412,0.5732432030901797,167.0,-0.2738558758616664,0.7604416653631763,0.002681660089653,0.0789676472281004,0.5835931878148237,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,808.0,4.0,exploratory_rna_evidence
LGALS9_3,LGALS9,,,False,664.0,-0.2169926173086948,0.8049359118764232,0.0095438615228207,0.0718664271296746,0.5727975040855742,220.0,-0.2727420499577149,0.7612891368687447,0.0036812458310242,0.0836126227361331,0.5858319341168945,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,884.0,4.0,exploratory_rna_evidence
TLR1_3,TLR1,,,False,674.0,-0.2172627734330178,0.804718482881352,0.0098417344985647,0.0730098998409844,0.5948596048135493,208.0,-0.2659303437362816,0.766492516646431,0.0035431473172283,0.0831254648485066,0.6170944271208123,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,882.0,4.0,exploratory_rna_evidence
DNASE1L3_3,DNASE1L3,,,False,677.0,-0.2044601272491631,0.815087241040062,0.0099181092778825,0.073250437798246,0.5984994800178279,236.0,-0.247850067782924,0.7804769531460025,0.004044067484166,0.0842142486875269,0.607979531462381,False,,,,,,False,,,,,,0,,,,0,,,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,True,True,True,True,913.0,4.0,exploratory_rna_evidence
